ITEM;ELEMENTO_ID;AVANCE;;;MONTO;FECHA;;REL_MONTO;;TOTAL_INF;UNI_LINEA;CNT_LINEA;MONTO_LINEA;REL_LINEAS;REL_PORC_SUM;PORC_APL;dsc_item;dsc_elem
D.4.5;E08.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E08.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E08.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E08.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E08.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E08.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E08.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E08.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E08.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E08.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E08.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E08.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E08.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E08.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E09.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E09.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E09.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E09.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E09.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E09.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E09.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E09.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E09.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E09.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E09.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E09.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E09.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E09.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E09.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E09.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E10.P1.D11;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E10.P1.D12;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E10.P1.D13;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E10.P1.D14;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E10.P2.D21;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E10.P2.D22;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E10.P2.D23;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E10.P2.D24;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E10.P3.D31;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E10.P3.D32;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E10.P3.D33;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E10.P4.D34;0,4;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E10.P4.D41;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E10.P4.D42;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E10.P4.D43;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E10.P4.D44;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E11.P1.D11;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E11.P1.D12;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E11.P1.D13;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E11.P1.D14;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E11.P2.D21;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E11.P2.D22;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E11.P2.D23;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E11.P2.D24;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E11.P3.D31;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E11.P3.D32;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E11.P3.D33;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E11.P4.D34;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E11.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E11.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E11.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E11.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E12.P1.D11;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E12.P1.D12;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E12.P1.D13;0,8;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E12.P1.D14;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E12.P2.D21;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E12.P2.D22;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E12.P2.D23;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E12.P2.D24;0,6;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E12.P3.D31;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E12.P3.D32;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E12.P3.D33;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E12.P4.D34;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E12.P4.D41;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E12.P4.D42;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E12.P4.D43;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E12.P4.D44;0,3;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E13.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E13.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E13.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E13.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E13.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E13.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E13.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E13.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E13.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E13.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E13.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E13.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E13.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E13.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E13.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E13.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E14.P0.D01;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 01
D.4.5;E14.P0.D02;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 02
D.4.5;E14.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E14.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E14.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E14.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E14.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E14.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E14.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E14.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E14.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E14.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E14.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E14.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E14.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E14.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E14.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E14.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E15.P0.D01;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 01
D.4.5;E15.P0.D02;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 02
D.4.5;E15.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E15.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E15.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E15.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E15.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E15.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E15.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E15.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E15.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E15.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E15.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E15.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E15.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E15.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E15.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E15.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E16.P0.D01;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 01
D.4.5;E16.P0.D02;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 02
D.4.5;E16.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E16.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E16.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E16.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E16.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E16.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E16.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E16.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E16.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E16.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E16.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E16.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E16.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E16.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E16.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E16.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E17.P0.D01;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 01
D.4.5;E17.P0.D02;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 02
D.4.5;E17.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E17.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E17.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E17.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E17.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E17.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E17.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E17.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E17.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E17.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E17.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E17.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E17.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E17.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E17.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E17.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E18.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E18.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E18.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E18.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E18.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E18.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E18.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E18.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E18.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E18.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E18.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E18.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E18.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E18.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E18.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E18.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E19.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E19.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E19.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E19.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E19.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E19.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E19.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E19.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E19.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E19.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E19.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E19.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E19.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E19.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E19.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E19.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
D.4.5;E20.P1.D11;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 11
D.4.5;E20.P1.D12;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 12
D.4.5;E20.P1.D13;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 13
D.4.5;E20.P1.D14;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 14
D.4.5;E20.P2.D21;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 21
D.4.5;E20.P2.D22;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 22
D.4.5;E20.P2.D23;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 23
D.4.5;E20.P2.D24;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 24
D.4.5;E20.P3.D31;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 31
D.4.5;E20.P3.D32;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 32
D.4.5;E20.P3.D33;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 33
D.4.5;E20.P4.D34;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 34
D.4.5;E20.P4.D41;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 41
D.4.5;E20.P4.D42;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 42
D.4.5;E20.P4.D43;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 43
D.4.5;E20.P4.D44;;;;;21-ene;;25,3;;8349;330 deptos;NULL;25,3;330;330;1;Red interior;Depto 44
